city_id	city_name	state_code	country_code	lat	lon
2838009	Schmargendorf	16	DE	52.47517	13.29071
2838053	Schmallenberg	7	DE	51.15473	8.28505
2838059	Schmalkalden	15	DE	50.72136	10.44386
2838201	Schlüchtern	5	DE	50.34891	9.52532
2838634	Schleswig	10	DE	54.52156	9.5586
2839050	Schkeuditz	13	DE	51.39678	12.22141
2839316	Schiffweiler	9	DE	49.36667	7.13333
2839335	Schifferstadt	8	DE	49.38417	8.3775
2841125	Saulgau	1	DE	48.01676	9.50064
2841374	Sasel	4	DE	53.65385	10.11184
2841386	Sarstedt	6	DE	52.23495	9.85411
2841463	Sankt Wendel	9	DE	49.46633	7.16814
2841590	Sankt Ingbert	9	DE	49.27697	7.11672
2841648	Sankt Augustin	7	DE	50.77538	7.197
2841693	Sangerhausen	14	DE	51.47221	11.29533
2842112	Salzwedel	14	DE	52.85435	11.1525
2842131	Salzkotten	7	DE	51.6717	8.60092
2842632	Saarlouis	9	DE	49.31366	6.75154
2842647	Saarbrücken	9	DE	49.2354	6.98165
2842688	Saalfeld	15	DE	50.64826	11.36536
2842884	Rüsselsheim	5	DE	49.98955	8.42251
2843106	Rummelsburg	16	DE	52.50146	13.4934
2843350	Rudow	16	DE	52.42407	13.48529
2843355	Rudolstadt	15	DE	50.72043	11.34046
2843636	Rottweil	1	DE	48.16783	8.62719
2843729	Rottenburg	1	DE	48.47629	8.93528
2844265	Roth	2	DE	49.24762	11.09111
2844437	Rotenburg	6	DE	53.11125	9.41082
2844588	Rostock	12	DE	54.0887	12.14049
2844862	Rösrath	7	DE	50.89559	7.18175
2844988	Rosenheim	2	DE	47.85637	12.12247
2845222	Ronnenberg	6	DE	52.31939	9.65544
2846523	Rinteln	6	DE	52.18604	9.07917
2846843	Rietberg	7	DE	51.80924	8.42841
2846939	Riesa	13	DE	51.30777	13.29168
2847033	Riegelsberg	9	DE	49.3	6.93333
2847524	Ribnitz-Damgarten	12	DE	54.2422	12.45666
2847639	Rheinfelden (Baden)	1	DE	47.56013	7.78715
2847645	Rheine	7	DE	52.28509	7.44055
2847662	Rheinberg	7	DE	51.54649	6.59525
2847666	Rheinbach	7	DE	50.62562	6.94911
2847689	Rhede	7	DE	51.83537	6.69602
2847690	Rheda-Wiedenbrück	7	DE	51.84967	8.30017
2847736	Reutlingen	1	DE	48.49144	9.20427
2848175	Renningen	1	DE	48.76974	8.93871
2848245	Rendsburg	10	DE	54.30663	9.66313
2848273	Remscheid	7	DE	51.17983	7.1925
2848335	Remagen	8	DE	50.57879	7.22703
2848756	Reinickendorf	16	DE	52.56667	13.33333
2848762	Reinheim	5	DE	49.82923	8.83572
2848845	Reinbek	10	DE	53.51703	10.2488
2849156	Reichenbach/Vogtland	13	DE	50.62279	12.30344
2849483	Regensburg	2	DE	49.01513	12.10161
2849548	Rees	7	DE	51.76263	6.39778
2849647	Recklinghausen	7	DE	51.61379	7.19738
2849802	Ravensburg	1	DE	47.78198	9.61062
2850174	Ratingen	7	DE	51.29724	6.84929
2850213	Rathenow	11	DE	52.60659	12.33696
2850235	Ratekau	10	DE	53.95	10.73333
2850253	Rastede	6	DE	53.25	8.2
2850257	Rastatt	1	DE	48.85851	8.20965
2850887	Rahden	7	DE	52.43367	8.61263
2850954	Radolfzell am Bodensee	1	DE	47.74194	8.97098
2850995	Radevormwald	7	DE	51.20219	7.36027
2851077	Radebeul	13	DE	51.10654	13.66047
2851079	Radeberg	13	DE	51.11112	13.91199
2851343	Quickborn	10	DE	53.72831	9.90934
2851465	Quedlinburg	14	DE	51.78843	11.15006
2851584	Püttlingen	9	DE	49.2855	6.88723
2851746	Pulheim	7	DE	50.99965	6.80632
2851782	Puchheim	2	DE	48.15	11.35
2852217	Prenzlauer Berg	16	DE	52.53878	13.42443
2852218	Prenzlau	11	DE	53.31625	13.86261
2852280	Preetz	10	DE	54.2354	10.27795
2852458	Potsdam	11	DE	52.39886	13.06566
2852577	Porta Westfalica	7	DE	52.23779	8.91901
2852673	Poppenbüttel	4	DE	53.65917	10.08472
2853209	Plettenberg	7	DE	51.20949	7.87261
2853292	Plauen	13	DE	50.4973	12.13782
2853572	Pirna	13	DE	50.95843	13.93702
2853574	Pirmasens	8	DE	49.20145	7.60529
2853658	Pinneberg	10	DE	53.66732	9.78936
2853924	Pfungstadt	5	DE	49.80557	8.60307
2853928	Pfullingen	1	DE	48.46458	9.22796
2853969	Pforzheim	1	DE	48.88436	8.69892
2854386	Pfaffenhofen an der Ilm	2	DE	48.53053	11.505
2854655	Petershagen	7	DE	52.37513	8.96538
2854923	Penzberg	2	DE	47.75293	11.377
2855047	Peine	6	DE	52.31928	10.2352
2855328	Passau	2	DE	48.5665	13.43122
2855334	Pasing	2	DE	48.14146	11.45599
2855441	Parchim	12	DE	53.42631	11.84875
2855525	Papenburg	6	DE	53.07738	7.40444
2855598	Pankow	16	DE	52.56926	13.40186
2855745	Paderborn	7	DE	51.71905	8.75439
2855794	Oyten	6	DE	53.05	9.01667
2855859	Overath	7	DE	50.93275	7.28389
2855917	Ottweiler	9	DE	49.40133	7.16424
2855935	Ottobrunn	2	DE	48.06489	11.66327
2856500	Osterholz-Scharmbeck	6	DE	53.22698	8.79528
2856883	Osnabrück	6	DE	52.27264	8.0498
2856930	Oschersleben	14	DE	52.03039	11.22898
2856944	Oschatz	13	DE	51.30001	13.10984
2857129	Oranienburg	11	DE	52.75577	13.24197
2857185	Opladen	7	DE	51.05521	7.01931
2857291	Olsberg	7	DE	51.35613	8.48899
2857306	Olpe	7	DE	51.02899	7.85139
2857458	Oldenburg	6	DE	53.14118	8.21467
2857472	Olching	2	DE	48.2	11.33333
2857565	Öhringen	1	DE	49.19884	9.5072
2857798	Offenburg	1	DE	48.47377	7.94495
2857807	Offenbach	5	DE	50.10061	8.76647
2857900	Oerlinghausen	7	DE	51.95453	8.6622
2857904	Oer-Erkenschwick	7	DE	51.64198	7.26451
2857943	Oelde	7	DE	51.8289	8.14724
2858103	Odenthal	7	DE	51.03333	7.11667
2858245	Ochtrup	7	DE	52.20802	7.18988
2858738	Oberursel	5	DE	50.20731	8.57747
2858763	Obertshausen	5	DE	50.07139	8.85123
2859103	Oberschöneweide	16	DE	52.46106	13.52108
2859380	Ober-Ramstadt	5	DE	49.83078	8.74887
2860080	Oberkirch	1	DE	48.53241	8.07864
2860410	Oberhausen	7	DE	51.47311	6.88074
2861402	Oberasbach	2	DE	49.42275	10.95766
2861632	Nürtingen	1	DE	48.62565	9.34203
2861650	Nürnberg	2	DE	49.45421	11.07752
2861677	Nümbrecht	7	DE	50.9	7.55
2861733	Nottuln	7	DE	51.93333	7.35
2861814	Northeim	6	DE	51.70662	9.99997
2861914	Nördlingen	2	DE	48.85122	10.48868
2861934	Nordhorn	6	DE	52.43081	7.06833
2861982	Nordhausen	15	DE	51.5018	10.7957
2862026	Norderstedt	10	DE	53.6859	9.98041
2862104	Nordenham	6	DE	53.4861	8.48093
2862118	Norden	6	DE	53.59552	7.20639
2862375	Nippes	7	DE	50.96545	6.95314
2862423	Nikolassee	16	DE	52.4344	13.20095
2862620	Nienburg	6	DE	52.6461	9.22086
2862888	Niederschönhausen	16	DE	52.58483	13.40272
2863199	Niederkrüchten	7	DE	51.2	6.21667
2863223	Niederkassel	7	DE	50.81503	7.03777
2863240	Nieder-Ingelheim	8	DE	49.97756	8.07246
2863712	Nidderau	5	DE	50.23805	8.86704
2863716	Nidda	5	DE	50.4133	9.00638
2863795	Neu Wulmstorf	6	DE	53.46667	9.8
2863840	Neuwied	8	DE	50.4336	7.47057
2863941	Neu-Ulm	2	DE	48.39279	10.01112
2864005	Neustrelitz	12	DE	53.3613	13.07292
2864034	Neustadt in Holstein	10	DE	54.10707	10.8145
2864053	Neustadt bei Coburg	2	DE	50.32975	11.12058
2864054	Neustadt	8	DE	49.35009	8.13886
2864058	Neustadt am Rübenberge	6	DE	52.50462	9.45871
2864072	Neue Neustadt	14	DE	52.15	11.63333
2864118	Neuss	7	DE	51.19807	6.68504
2864276	Neuruppin	11	DE	52.92815	12.80311
2864435	Neunkirchen	9	DE	49.34449	7.18045
2864475	Neumünster	10	DE	54.07477	9.98195
2864549	Neumarkt in der Oberpfalz	2	DE	49.28028	11.46278
2864820	Neu Isenburg	5	DE	50.04832	8.69406
2865376	Neufahrn bei Freising	2	DE	48.31588	11.66316
2865716	Neuenhagen	11	DE	52.52985	13.68914
2866070	Neuburg an der Donau	2	DE	48.73218	11.18709
2866110	Neubrück	7	DE	51.13434	6.63857
2866135	Neubrandenburg	12	DE	53.56414	13.27532
2866280	Neu-Anspach	5	DE	50.31667	8.5
2866333	Nettetal	7	DE	51.31667	6.28333
2866375	Netphen	7	DE	50.91667	8.1
2866758	Neckarsulm	1	DE	49.18912	9.22527
2866906	Naumburg	14	DE	51.14987	11.80979
2866930	Nauen	11	DE	52.60701	12.87374
2867164	Nagold	1	DE	48.5498	8.72366
2867542	Munster	6	DE	52.98569	10.08756
2867543	Münster	7	DE	51.96236	7.62571
2867613	Hannoversch Münden	6	DE	51.41505	9.65046
2867714	Munich	2	DE	48.13743	11.57549
2867770	Müllheim	1	DE	47.8082	7.63035
2867838	Mülheim	7	DE	51.43218	6.87967
2867985	Mühlheim am Main	5	DE	50.11667	8.83333
2867993	Stuttgart Mühlhausen	1	DE	48.84232	9.23028
2867996	Mühlhausen	15	DE	51.20896	10.45275
2868506	Mühldorf	2	DE	48.2467	12.52155
2868788	Mühlacker	1	DE	48.94754	8.83675
2868936	Much	7	DE	50.91667	7.4
2869019	Mössingen	1	DE	48.40567	9.05419
2869120	Mosbach	1	DE	49.35357	9.15106
2869449	Moosburg	2	DE	48.47089	11.93811
2869791	Monheim am Rhein	7	DE	51.09162	6.89217
2869894	Mönchengladbach	7	DE	51.18539	6.44172
2869994	Mölln	10	DE	53.61702	10.68742
2870221	Moers	7	DE	51.45342	6.6326
2870310	Moabit	16	DE	52.52635	13.33903
2870318	Mittweida	13	DE	50.98622	12.97537
2871039	Minden	7	DE	52.28953	8.91455
2871284	Michelstadt	5	DE	49.67569	9.00373
2871486	Metzingen	1	DE	48.53695	9.2833
2871535	Mettmann	7	DE	51.2504	6.97536
2871668	Meschede	7	DE	51.3502	8.28332
2871675	Merzig	9	DE	49.44331	6.63874
2871736	Merseburg	14	DE	51.35478	11.98923
2871845	Meppen	6	DE	52.69064	7.29097
2871983	Menden	7	DE	51.44337	7.77825
2871992	Memmingen	2	DE	47.98372	10.18527
2872079	Melle	6	DE	52.20197	8.33826
2872155	Meissen	13	DE	51.16158	13.4737
2872225	Meiningen	15	DE	50.56787	10.41521
2872237	Meinerzhagen	7	DE	51.1074	7.64838
2872347	Meiderich	7	DE	51.46667	6.76667
2872504	Meerbusch	7	DE	51.26118	6.6717
2872519	Meerane	13	DE	50.84688	12.46473
2872582	Meckenheim	7	DE	50.62388	7.02942
2872611	Mechernich	7	DE	50.59304	6.65224
2872649	Mayen	8	DE	50.32797	7.22277
2873074	Marzahn	16	DE	52.54525	13.56983
2873211	Marsberg	7	DE	51.46171	8.84949
2873263	Marl	7	DE	51.65671	7.09038
2873289	Marktredwitz	2	DE	50.00443	12.08593
2873291	Marktoberdorf	2	DE	47.77964	10.61713
2873352	Markkleeberg	13	DE	51.2755	12.36906
2873356	Märkisches Viertel	16	DE	52.59841	13.35766
2873589	Marienfelde	16	DE	52.41868	13.36723
2873606	Mariendorf	16	DE	52.4378	13.38109
2873759	Marburg an der Lahn	5	DE	50.80904	8.77069
2873776	Marbach am Neckar	1	DE	48.93964	9.25995
2873891	Mannheim	1	DE	49.49671	8.47955
2874225	Mainz	8	DE	49.98419	8.2791
2874230	Maintal	5	DE	50.15	8.83333
2874455	Mahlsdorf	16	DE	52.50935	13.61373
2874545	Magdeburg	14	DE	52.12773	11.62916
2875107	Lünen	7	DE	51.61634	7.52872
2875115	Lüneburg	6	DE	53.2509	10.41409
2875376	Ludwigshafen am Rhein	8	DE	49.48121	8.44641
2875379	Ludwigsfelde	11	DE	52.30322	13.25405
2875392	Ludwigsburg	1	DE	48.89731	9.19161
2875417	Lüdinghausen	7	DE	51.7683	7.44379
2875457	Lüdenscheid	7	DE	51.21977	7.6273
2875484	Luckenwalde	11	DE	52.09029	13.16772
2875601	Lübeck	10	DE	53.86893	10.68729
2875623	Lübbenau	11	DE	51.86217	13.95168
2875626	Lübbecke	7	DE	52.30699	8.61423
2875645	Loxstedt	6	DE	53.46667	8.65
2875831	Losheim	9	DE	49.5099	6.74549
2875881	Lörrach	1	DE	47.61497	7.66457
2876147	Lohr am Main	2	DE	49.98922	9.57223
2876185	Lohne	6	DE	52.66625	8.2375
2876187	Löhne	7	DE	52.18848	8.6922
2876218	Lohmar	7	DE	50.83868	7.21399
2876755	Löbau	13	DE	51.09954	14.66738
2876865	Lippstadt	7	DE	51.67369	8.34482
2877088	Lingen	6	DE	52.52143	7.31845
2877142	Lindlar	7	DE	51.01959	7.37758
2877550	Lindau	2	DE	47.54612	9.68431
2877648	Limburg an der Lahn	5	DE	50.3836	8.0503
2877673	Limbach-Oberfrohna	13	DE	50.85882	12.76165
2877709	Lilienthal	6	DE	53.13333	8.91667
2878018	Lichterfelde	16	DE	52.4333	13.30762
2878044	Lichtenrade	16	DE	52.39844	13.40637
2878074	Lichtenfels	2	DE	50.14567	11.05928
2878102	Lichtenberg	16	DE	52.51395	13.49975
2878234	Leverkusen	7	DE	51.0303	6.98432
2878270	Leutkirch im Allgäu	1	DE	47.82672	10.0205
2878673	Leopoldshöhe	7	DE	52.01246	8.69834
2878695	Leonberg	1	DE	48.8	9.01667
2878784	Lennestadt	7	DE	51.11721	8.06707
2878840	Lengerich	7	DE	52.18661	7.86043
2878943	Lemgo	7	DE	52.02786	8.89901
2879139	Leipzig	13	DE	51.33962	12.37129
2879185	Leinfelden-Echterdingen	1	DE	48.69406	9.16809
2879241	Leimen	1	DE	49.34737	8.68733
2879315	Leichlingen	7	DE	51.10628	7.01873
2879367	Lehrte	6	DE	52.37193	9.97919
2879697	Leer	6	DE	53.23157	7.461
2879832	Lebach	9	DE	49.41122	6.90988
2880077	Laupheim	1	DE	48.22786	9.87874
2880144	Lauf an der Pegnitz	2	DE	49.51386	11.28247
2880221	Lauchhammer	11	DE	51.48813	13.76623
2880498	Lankwitz	16	DE	52.43623	13.3459
2881018	Langenhorn	4	DE	53.66556	10.00137
2881062	Langenhagen	6	DE	52.44758	9.73741
2881085	Langenfeld	7	DE	51.10821	6.94831
2881276	Langen	6	DE	53.60554	8.59509
2881279	Langen	5	DE	49.98955	8.66852
2881485	Landshut	2	DE	48.52961	12.16179
2881509	Landsberg am Lech	2	DE	48.04819	10.88282
2881646	Landau in der Pfalz	8	DE	49.19844	8.11692
2881695	Lampertheim	5	DE	49.59786	8.4725
2881885	Lahr	1	DE	48.34042	7.86886
2881889	Lahnstein	8	DE	50.3	7.61667
2881956	Lage	7	DE	51.99223	8.79301
2882087	Laatzen	6	DE	52.31506	9.79739
2882091	Bad Laasphe	7	DE	50.93139	8.42502
2882318	Kürten	7	DE	51.05	7.26667
2882439	Künzelsau	1	DE	49.2818	9.68352
2882440	Künzell	5	DE	50.5442	9.71792
2882588	Kulmbach	2	DE	50.10068	11.45032
2883754	Kronberg	5	DE	50.18424	8.5232
2883784	Kronach	2	DE	50.23963	11.33308
2884050	Kreuztal	7	DE	50.96775	7.98848
2884161	Kreuzberg	16	DE	52.49973	13.40338
2884245	Kreuzau	7	DE	50.74699	6.49069
2884509	Krefeld	7	DE	51.33921	6.58615
2885237	Köthen	14	DE	51.75185	11.97093
2885397	Korschenbroich	7	DE	51.19139	6.51352
2885408	Kornwestheim	1	DE	48.86158	9.18569
2885412	Korntal	1	DE	48.83218	9.1214
2885536	Korbach	5	DE	51.27561	8.873
2885656	Köpenick	16	DE	52.4455	13.57455
2885657	Berlin Köpenick	16	DE	52.44254	13.58228
2885672	Konz	8	DE	49.70045	6.57652
2885679	Konstanz	1	DE	47.66033	9.17582
2885732	Königs Wusterhausen	11	DE	52.30141	13.633
2885734	Königswinter	7	DE	50.68376	7.18675
2885760	Königstein im Taunus	5	DE	50.17943	8.47132
2885800	Königslutter am Elm	6	DE	52.25116	10.81683
2885908	Königsbrunn	2	DE	48.27506	10.89178
2886242	Köln	7	DE	50.93333	6.95
2886446	Kolbermoor	2	DE	47.84965	12.06696
2886946	Koblenz	8	DE	50.35357	7.57883
2887835	Kleve	7	DE	51.78826	6.13865
2888523	Kleinmachnow	11	DE	52.40786	13.22514
2890158	Kitzingen	2	DE	49.73973	10.15072
2890425	Kirchlengern	7	DE	52.2	8.63333
2890473	Kirchheim unter Teck	1	DE	48.64683	9.45378
2890504	Kirchhain	5	DE	50.8272	8.92806
2891014	Kierspe	7	DE	51.13403	7.59075
2891258	Kevelaer	7	DE	51.58243	6.24603
2891524	Kerpen	7	DE	50.86991	6.69691
2891621	Kempten (Allgäu)	2	DE	47.72674	10.31389
2891643	Kempen	7	DE	51.36432	6.41858
2891832	Kelkheim (Taunus)	5	DE	50.13703	8.4502
2891834	Kelheim	2	DE	48.91725	11.88618
2891951	Kehl	1	DE	48.57297	7.81523
2892051	Kaulsdorf	16	DE	52.51732	13.58871
2892080	Kaufbeuren	2	DE	47.88238	10.62192
2892518	Kassel	5	DE	51.31667	9.5
2892705	Karow	16	DE	52.60904	13.48117
2892786	Karlstadt	2	DE	49.96034	9.77239
2892794	Karlsruhe	1	DE	49.00937	8.40444
2892811	Karlshorst	16	DE	52.48419	13.53185
2892874	Karlsfeld	2	DE	48.21667	11.46667
2892980	Karben	5	DE	50.23019	8.77155
2893264	Kamp-Lintfort	7	DE	51.50467	6.54587
2893437	Kamenz	13	DE	51.26798	14.09374
2893438	Kamen	7	DE	51.59231	7.6638
2893544	Kaltenkirchen	10	DE	53.83292	9.9581
2894003	Kaiserslautern	8	DE	49.443	7.77161
2894375	Kaarst	7	DE	51.22929	6.61883
2894553	Jülich	7	DE	50.92149	6.36267
2894637	Jüchen	7	DE	51.1	6.5
2894755	Johannisthal	16	DE	52.44653	13.5066
2895044	Jena	15	DE	50.92878	11.5899
2895569	Itzehoe	10	DE	53.92099	9.51529
2895664	Isernhagen Farster Bauerschaft	6	DE	52.47093	9.84179
2895669	Iserlohn	7	DE	51.37547	7.70281
2895992	Ingolstadt	2	DE	48.76508	11.42372
2896514	Ilmenau	15	DE	50.68322	10.91858
2896538	Illingen	9	DE	49.37362	7.04758
2896546	Illertissen	2	DE	48.22336	10.10347
2896736	Idstein	5	DE	50.21773	8.26679
2896753	Idar-Oberstein	8	DE	49.71443	7.30776
2896817	Ibbenbüren	7	DE	52.27964	7.71457
2897132	Husum	10	DE	54.4858	9.05239
2897216	Hürth	7	DE	50.87079	6.86761
2897436	Hünfeld	5	DE	50.67966	9.76727
2897674	Hummelsbüttel	4	DE	53.64773	10.04149
2897732	Humboldtkolonie	7	DE	50.93182	6.99469
2898079	Hude	6	DE	53.10766	8.46322
2898098	Hückeswagen	7	DE	51.14979	7.34471
2898111	Hückelhoven	7	DE	51.0555	6.22658
2898304	Hoyerswerda	13	DE	51.43787	14.23549
2898321	Höxter	7	DE	51.77501	9.38155
2898364	Hövelhof	7	DE	51.81667	8.65
2898603	Hörstel	7	DE	52.29763	7.58382
2899101	Horb am Neckar	1	DE	48.44423	8.6913
2899449	Homburg	9	DE	49.32637	7.33867
2899538	Holzwickede	7	DE	51.5	7.63333
2899601	Holzminden	6	DE	51.82798	9.4455
2899676	Holzkirchen	2	DE	47.87663	11.70181
2901420	Hohenstein-Ernstthal	13	DE	50.80064	12.71287
2901588	Hohen Neuendorf	11	DE	52.67631	13.27775
2902533	Hofheim am Taunus	5	DE	50.09019	8.4493
2902559	Hofgeismar	5	DE	51.49607	9.385
2902768	Hof	2	DE	50.31297	11.91261
2902852	Hockenheim	1	DE	49.32334	8.55194
2903175	Hochheim am Main	5	DE	50.01436	8.35218
2903237	Hochfeld	7	DE	51.41943	6.75462
2904725	Hille	7	DE	52.33333	8.75
2904789	Hildesheim	6	DE	52.15077	9.95112
2904795	Hilden	7	DE	51.16818	6.93093
2904808	Hilchenbach	7	DE	50.99687	8.11062
2904886	Hiddenhausen	7	DE	52.16667	8.61667
2904985	Heusweiler	9	DE	49.35	6.93333
2904992	Heusenstamm	5	DE	50.05553	8.80076
2905206	Hettstedt	14	DE	51.6503	11.51146
2905290	Hessisch Oldendorf	6	DE	52.17269	9.24913
2905455	Herzogenrath	7	DE	50.87067	6.10136
2905457	Herzogenaurach	2	DE	49.56798	10.88565
2905560	Herten	7	DE	51.59638	7.14387
2905826	Herrenberg	1	DE	48.59523	8.86648
2905891	Herne	7	DE	51.5388	7.22572
2905904	Hermsdorf	16	DE	52.61131	13.31783
2906121	Herford	7	DE	52.11457	8.67343
2906152	Herdecke	7	DE	51.39999	7.43584
2906199	Herborn	5	DE	50.68135	8.30369
2906268	Heppenheim an der Bergstrasse	5	DE	49.64145	8.63206
2906331	Hennigsdorf	11	DE	52.63598	13.20419
2906376	Hennef	7	DE	50.77555	7.28308
2906530	Hemmingen	6	DE	52.31425	9.72359
2906595	Hemer	7	DE	51.38707	7.77019
2906676	Helmstedt	6	DE	52.2279	11.00985
2906809	Hellersdorf	16	DE	52.53319	13.6088
2907201	Heinsberg	7	DE	51.06358	6.0998
2907545	Heilbad Heiligenstadt	15	DE	51.37819	10.13744
2907551	Heiligensee	16	DE	52.61449	13.24501
2907585	Heiligenhaus	7	DE	51.32662	6.97106
2907669	Heilbronn	1	DE	49.13995	9.22054
2907851	Heidenheim an der Brenz	1	DE	48.67798	10.15162
2907887	Heidenau	13	DE	50.97221	13.86741
2907911	Heidelberg	1	DE	49.40768	8.69079
2908032	Heide	10	DE	54.19579	9.0988
2908495	Hechingen	1	DE	48.35149	8.96317
2909230	Hattingen	7	DE	51.39894	7.18557
2909240	Hattersheim	5	DE	50.07854	8.47552
2909313	Haßloch	8	DE	49.36278	8.25806
2910278	Harsewinkel	7	DE	51.96224	8.22766
2910514	Haren	6	DE	52.79262	7.24142
2910685	Harburg	4	DE	53.46057	9.98388
2910831	Hannover	6	DE	52.37052	9.73322
2911007	Hanau am Main	5	DE	50.13423	8.91418
2911051	Hamminkeln	7	DE	51.73262	6.59031
2988670	Pamiers	76	FR	43.11667	1.6
2911240	Hamm	7	DE	51.68033	7.82089
2911271	Hameln	6	DE	52.10397	9.35623
2911285	Wandsbek	4	DE	53.56667	10.1
2911287	Marienthal	4	DE	53.56667	10.08333
2911288	Hamburg-Mitte	4	DE	53.55	10.01667
2911293	Eimsbüttel	4	DE	53.56667	9.98333
2911296	Altona	4	DE	53.55	9.93333
2911298	Hamburg	4	DE	53.57532	10.01534
2911384	Halver	7	DE	51.18612	7.49817
2911395	Haltern	7	DE	51.74297	7.18163
2911408	Halstenbek	10	DE	53.63333	9.85
2911520	Halle	7	DE	52.06007	8.36083
2911522	Halle (Saale)	14	DE	51.5	12
2911584	Haldensleben I	14	DE	52.28906	11.40982
2911665	Halberstadt	14	DE	51.89562	11.05622
2911710	Hakenfelde	16	DE	52.55877	13.20831
2911964	Haiger	5	DE	50.74162	8.20778
2912621	Hagen	7	DE	51.36081	7.47168
2913192	Haar	2	DE	48.10881	11.72653
2913195	Haan	7	DE	51.19382	7.0133
2913366	Gütersloh	7	DE	51.90693	8.37853
2913433	Güstrow	12	DE	53.7972	12.17337
2913537	Gunzenhausen	2	DE	49.11663	10.75971
2913555	Günzburg	2	DE	48.45599	10.27695
2913761	Gummersbach	7	DE	51.02608	7.56473
2913922	Guben	11	DE	51.94987	14.71447
2914929	Groß-Umstadt	5	DE	49.86899	8.9321
2915196	Großostheim	2	DE	49.91985	9.07596
2915613	Groß-Gerau	5	DE	49.92139	8.48255
2916630	Großenhain	13	DE	51.28951	13.5335
2917138	Gronau	7	DE	52.21099	7.02238
2917221	Gröbenzell	2	DE	48.2	11.36667
2917325	Grimma	13	DE	51.23367	12.71959
2917412	Griesheim	5	DE	49.86085	8.5725
2917540	Grevenbroich	7	DE	51.09102	6.5827
2917544	Greven	7	DE	52.09364	7.59396
2917737	Greiz	15	DE	50.65778	12.19918
2917788	Greifswald	12	DE	54.09311	13.38786
2917816	Grefrath	7	DE	51.3363	6.34072
2918632	Göttingen	6	DE	51.53443	9.93228
2918752	Gotha	15	DE	50.94823	10.70193
2918840	Goslar	6	DE	51.90425	10.42766
2918987	Görlitz	13	DE	51.15518	14.98853
2919054	Göppingen	1	DE	48.70354	9.65209
2919625	Goch	7	DE	51.67873	6.15895
2919880	Glinde	10	DE	53.5441	10.20048
2920020	Glauchau	13	DE	50.81987	12.54493
2920236	Gladbeck	7	DE	51.57077	6.98593
2920329	Ginsheim-Gustavsburg	5	DE	49.9711	8.34532
2920433	Gilching	2	DE	48.10755	11.2936
2920478	Gifhorn	6	DE	52.47774	10.5511
2920512	Gießen	5	DE	50.58727	8.67554
2920620	Giengen an der Brenz	1	DE	48.62219	10.24312
2920757	Gevelsberg	7	DE	51.31971	7.3392
2920789	Gesundbrunnen	16	DE	52.55035	13.39139
2920834	Geseke	7	DE	51.64091	8.5109
2920842	Gescher	7	DE	51.954	7.00481
2920891	Gersthofen	2	DE	48.42432	10.87273
2921034	Germersheim	8	DE	49.22306	8.36389
2921039	Germering	2	DE	48.13392	11.3765
2921061	Gerlingen	1	DE	48.79954	9.06316
2921139	Geretsried	2	DE	47.85775	11.48054
2921232	Gera	15	DE	50.88029	12.08187
2921242	Georgsmarienhütte	6	DE	52.20296	8.0448
2921466	Gelsenkirchen	7	DE	51.5075	7.12283
2921473	Gelnhausen	5	DE	50.20164	9.18742
2921528	Geldern	7	DE	51.51908	6.32363
2921653	Geislingen an der Steige	1	DE	48.62423	9.82736
2921837	Geilenkirchen	7	DE	50.96745	6.11763
2922102	Geesthacht	10	DE	53.43575	10.3779
2922230	Gauting	2	DE	48.06919	11.37703
2922530	Garmisch-Partenkirchen	2	DE	47.49209	11.09576
2922582	Garching bei München	2	DE	48.24896	11.65101
2922586	Garbsen	6	DE	52.41371	9.5899
2922731	Ganderkesee	6	DE	53.03333	8.53333
2923362	Gaggenau	1	DE	48.8	8.33333
2923544	Fürth	2	DE	49.47593	10.98856
2923588	Fürstenwalde	11	DE	52.36067	14.06185
2923625	Fürstenfeldbruck	2	DE	48.17904	11.2547
2923822	Fulda	5	DE	50.55162	9.67518
2924206	Fröndenberg	7	DE	51.47563	7.76946
2924302	Frohnau	16	DE	52.63336	13.29024
2924360	Friesoythe	6	DE	53.0226	7.85764
2924573	Friedrichshain	16	DE	52.51559	13.45482
2924577	Friedrichshagen	16	DE	52.45052	13.62463
2924585	Friedrichshafen	1	DE	47.65689	9.47554
2924599	Friedrichsfelde	16	DE	52.50575	13.50812
2924625	Friedrichsdorf	5	DE	50.24962	8.64281
2924770	Friedenau	16	DE	52.47133	13.32813
2924802	Friedberg	5	DE	50.33739	8.75591
2924803	Friedberg	2	DE	48.35693	10.98461
2924894	Freudenstadt	1	DE	48.46695	8.41371
2924915	Freudenberg	7	DE	50.89741	7.87415
2925017	Freital	13	DE	51.00166	13.6488
2925034	Freising	2	DE	48.40351	11.74876
2925080	Freilassing	2	DE	47.84085	12.98114
2925177	Freiburg	1	DE	47.9959	7.85222
2925189	Freiberg am Neckar	1	DE	48.93196	9.2024
2925192	Freiberg	13	DE	50.91089	13.33881
2925259	Frechen	7	DE	50.91485	6.8118
2925533	Frankfurt am Main	5	DE	50.11552	8.68417
2925535	Frankfurt (Oder)	11	DE	52.34714	14.55062
2925550	Frankenthal	8	DE	49.53414	8.35357
2925629	Frankenberg	5	DE	51.0589	8.80077
2925630	Frankenberg	13	DE	50.91297	13.04011
2925832	Forst	11	DE	51.73544	14.63971
2925910	Forchheim	2	DE	49.71754	11.05877
